Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment,Trade_Balance,Trade_Openness,Reserve_Adequacy,Stock_to_GDP,GDP_Growth,Export_Growth,Import_Growth,Stock_Growth,Exchange_Rate_Change,Inflation_Lag,GDP_Growth_Lag,Unemployment_Lag,GDP_Growth_Rolling_3Y,Inflation_Rolling_3Y,Inflation_Risk,Unemployment_Risk,Exchange_Risk,Stock_Risk,GDP_Risk,Trade_Risk,Global_Risk_Score,Risk_Level
2026,Hungary,198.9862,3.753451,184621.7,0.316858,196356.0,168574.1,46800000000.0,328.4622,88.18359,322.815,58960.19,4.425,16047.600000000006,0.081727067163723,0.3002719040925666,0.0016440292122471,0.0,0.0,0.0,36.87115544754111,-6.996823937043894,3.753451,0.4333822484625882,4.425,0.3868650706214745,3.753451,0.5743243243243243,0.32432432432432434,0.9054054054054054,0.08108108108108103,0.4932432432432432,0.5540540540540541,48.17567567567567,Medium Risk
2026,Iceland,156.0629,3.753451,243224.5,0.634007,19774.37,220158.0,6850000000.0,123.9253,91.92693,344.3239,7457.183,4.488852,23066.5,1.1664846971104517,0.3771135565886549,0.017412635649075,0.0,0.0,0.0,7.426549894031664,-3.471060861572728,3.753451,1.2794654527425786,4.488852,-0.0011352722383315,3.753451,0.5743243243243243,0.35135135135135137,0.7027027027027027,0.6756756756756757,0.4932432432432432,0.3783783783783784,52.83783783783784,Medium Risk
2026,Indonesia,165.5586,3.753451,241314.8,0.661526,1431520.0,220158.0,527000000000.0,16902.58,91.92693,165.1982,156470.97,6.891667,21156.79999999999,0.0147792556164077,0.1093040753883983,0.000115400553258,0.0,0.0,0.0,3.760739699027771,2.554491201075626,3.753451,5.102560751588436,6.891667,3.3769343406914025,3.753451,0.5743243243243243,0.7297297297297297,0.3108108108108108,0.7432432432432432,0.4932432432432432,0.5135135135135135,56.89189189189189,Medium Risk
2026,Ireland,124.8157,3.753451,308398.2,0.080344,622289.8,166360.0,226000000000.0,0.674739,129.7182,339.8884,11997.8,4.65,142038.2,0.2282508888945311,0.0192800846165243,0.0005461898941618,0.0,0.0,0.0,16.537707355223773,-3.416651398209014,3.753451,12.394988073076174,4.65,4.977006733605578,3.753451,0.5743243243243243,0.40540540540540543,0.581081081081081,0.472972972972973,0.4932432432432432,0.09459459459459463,46.21621621621622,Medium Risk
2026,Israel,127.7132,3.753451,50448.13,1.520026,400575.0,82870.12,59000000000.0,3.123,91.92693,448.5315,115265.9,2.983333,-32421.99,-0.0809386257255195,0.2877511077825626,0.0011197191537165,0.0,0.0,0.0,53.03217851340276,-9.5878561118088,3.753451,3.1682298255663044,2.983333,1.153776254135944,3.753451,0.5743243243243243,0.16216216216216217,0.9864864864864865,0.013513513513513487,0.4932432432432432,0.7567567567567568,47.16216216216216,Medium Risk
2026,Italy,127.5819,3.753451,471032.8,0.148897,2388192.0,484809.8,428000000000.0,1658.965,74.30961,160.9076,96836.68,6.12197,-13777.0,-0.0057687991585266,0.0405481133845185,6.737632485160322e-05,0.0,0.0,0.0,16.779448948962038,-3.4164741553566302,3.753451,0.6635334780501267,6.12197,0.4166310995410575,3.753451,0.5743243243243243,0.6216216216216216,0.5405405405405406,0.45945945945945943,0.4932432432432432,0.7162162162162162,55.94594594594595,Medium Risk
2026,Japan,107.2222,3.753451,858608.7,1.560129,6329874.0,797530.2,1490000000000.0,157.4701,68.80379,294.6964,1253689.0,2.510042,61078.5,0.0096492442029651,0.1980590766893622,4.6556440143990224e-05,0.0,0.0,0.0,23.78602523972022,5.236985226599877,3.753451,1.1929495406420187,2.510042,0.3200403346913849,3.753451,0.5743243243243243,0.06756756756756757,0.7837837837837838,0.31081081081081086,0.4932432432432432,0.18918918918918914,41.01351351351351,Medium Risk
2026,Jordan,150.7113,3.753451,10938.89,1.232996,42153.69,17976.02,6040000000.0,0.708705,91.92693,130.2979,39765.16,6.891667,-7037.130000000001,-0.1669398337369753,0.9433375820717,0.0030910200269537,0.0,0.0,0.0,27.794156878437647,-0.0604963236849442,3.753451,2.8140535849695336,6.891667,1.7880598072308167,3.753451,0.5743243243243243,0.7297297297297297,0.16216216216216217,0.2432432432432432,0.4932432432432432,0.7027027027027026,49.05405405405405,Medium Risk
2026,Kazakhstan,385.8744,3.753451,243224.5,0.757995,173170.2,100219.7,95600000000.0,490.7347,91.92693,122.4644,65414.0,6.891667,143004.8,0.825804901767163,0.3777439767350271,0.0007071909601074,0.0,0.0,0.0,29.9021971096898,-5.8288528282161245,3.753451,-21.2534139245376,6.891667,-5.451866142381005,3.753451,0.5743243243243243,0.7297297297297297,0.8108108108108109,0.18918918918918914,0.4932432432432432,0.08108108108108103,51.75675675675676,Medium Risk
2026,"Korea, Rep.",134.5176,3.753451,789613.1,0.658147,1751095.0,655698.4,543000000000.0,1474.117,106.2743,155.9157,428054.6,2.791667,133914.69999999995,0.0764748343179553,0.2444496729189449,8.90389727570463e-05,0.0,0.0,0.0,31.404325539765377,3.636479957705041,3.753451,0.9614164965809912,2.791667,0.9883338788663506,3.753451,0.5743243243243243,0.10810810810810811,0.7297297297297297,0.14864864864864868,0.4932432432432432,0.1216216216216216,37.9054054054054,Low Risk
2026,Latvia,101.8832,3.753451,243224.5,0.238915,34110.59,220158.0,7220000000.0,0.602182,174.1155,233.7246,3277.892,6.939762,23066.5,0.6762269430109535,0.0960960217926456,0.0068519659143978,0.0,0.0,0.0,3.922309687012016,-3.4149032917223487,3.753451,2.0886051513898884,6.939762,0.6087208274556853,3.753451,0.5743243243243243,0.7837837837837838,0.4189189189189189,0.7297297297297297,0.4932432432432432,0.3783783783783784,58.04054054054053,Medium Risk
2026,Lithuania,101.8832,3.753451,243224.5,0.165201,64213.48,220158.0,18400000000.0,2.958379,91.92693,397.1816,7082.7,8.4,23066.5,0.3592158531199368,0.1102992704958522,0.0061853305567616,0.0,0.0,0.0,18.715470191232832,-3.4170572094108898,3.753451,2.9207818991052736,8.683333,1.9679220580503347,3.753451,0.5743243243243243,0.8648648648648649,0.6081081081081081,0.4054054054054054,0.4932432432432432,0.3783783783783784,57.635135135135144,Medium Risk
2026,Luxembourg,141.4774,3.753451,243224.5,0.099479,75515.96,220158.0,5400000000.0,34.56261,91.92693,80.57093,2752.458,5.981339,23066.5,0.3054519865734342,0.0364486924353474,0.0010669390947291,0.0,0.0,0.0,42.24832383021217,-3.416603209422875,3.753451,0.6223409003996316,5.981339,0.3233734156799173,3.753451,0.5743243243243243,0.581081081081081,0.5675675675675675,0.04054054054054057,0.4932432432432432,0.3783783783783784,45.87837837837838,Medium Risk
