Year,Country,Core_CPI,Inflation,Exports,Foreign_Reserves,GDP,Imports,Industrial_Production,Exchange_Rate,Retail_Sales,Stock_Market,Total_Reserves,Unemployment,Trade_Balance,Trade_Openness,Reserve_Adequacy,Stock_to_GDP,GDP_Growth,Export_Growth,Import_Growth,Stock_Growth,Exchange_Rate_Change,Inflation_Lag,GDP_Growth_Lag,Unemployment_Lag,GDP_Growth_Rolling_3Y,Inflation_Rolling_3Y,Recession,Anomaly,Anomaly_Label
2024,Malta,130.1359,3.753451,243224.5,0.432026,21440.4,220158.0,1900000000.0,0.396858,91.92693,76.13037,1402.315,3.20183,23066.5,1.0758428014402717,0.0654052629615119,0.0035507905636088,6.213418606321652,0.0,0.0,3.098059279538612,-0.0274582018152669,3.753451,10.632561881649384,3.32269,6.48630696785717,3.753451,0,1,Normal
2025,Malta,133.2123,3.753451,243224.5,0.432026,22290.9,220158.0,1960000000.0,0.380822,91.92693,80.07092,1491.435,2.931478,23066.5,1.0347944676975809,0.0669077964550556,0.0035920900457137,3.9668103207029626,0.0,0.0,5.176055232622678,-4.040740012800548,3.753451,6.213418606321652,3.20183,6.937596936224666,3.753451,0,1,Normal
2026,Malta,134.7122,3.753451,243224.5,0.432026,22290.9,220158.0,1960000000.0,0.367803,91.92693,84.6222,1491.435,2.931478,23066.5,1.0347944676975809,0.0669077964550556,0.0037962666379553,0.0,0.0,0.0,5.684061079852709,-3.418657535541536,3.753451,3.9668103207029626,2.931478,3.3934096423415383,3.753451,0,1,Normal
1999,Mexico,60.71628,3.753451,218951.9,0.217197,909628.9,194366.5,331000000000.0,9.556952,99.51172,22.07536,30733.0,3.5225,24585.399999999998,0.0270279451323501,0.0337863056022076,2.4268534124190645e-05,2.7418298217436243,11.493650594814351,13.983039168484137,15.946644929104314,4.513206272836068,3.753451,6.2053081421502565,3.5225,2.98237932129796,3.753451,0,1,Normal
2000,Mexico,66.61376,3.753451,248589.3,0.192724,952911.5,232397.3,348000000000.0,9.460305,110.3426,28.20418,33555.0,3.5225,16192.0,0.0169921341068924,0.0352131336435755,2.9597900749440007e-05,4.758270103335538,13.536032343176752,19.56654053038975,27.763171246131435,-1.0112743058665608,3.753451,2.7418298217436243,3.5225,4.568469355743139,3.753451,0,1,Normal
2001,Mexico,70.92072,3.753451,243135.4,0.242529,950716.0,223705.7,340000000000.0,9.336382,115.9046,26.22498,40880.0,3.5225,19429.699999999983,0.0204369128109761,0.0429991711510061,2.75844521392298e-05,-0.23039915039329,-2.1939399644312907,-3.7399746038357495,-7.017399548577563,-1.3099260541811208,3.753451,4.758270103335538,3.5225,2.4232335915619574,3.753451,1,1,Normal
2002,Mexico,74.10687,3.753451,240102.0,0.284622,948421.5,224648.5,334000000000.0,9.666311,112.7693,27.16842,47984.0,3.5225,15453.5,0.0162939157326146,0.0505935388432252,2.8645934323504897e-05,-0.2413444183120949,-1.247617582630911,0.4214465702036207,3.597486060999855,3.53379928113482,3.753451,-0.23039915039329,3.5225,1.4288421782100509,3.753451,1,1,Normal
2003,Mexico,76.96711,3.753451,234824.4,0.336844,959920.6,221858.0,338000000000.0,10.79743,102.841,26.23981,57435.0,3.5225,12966.399999999994,0.0135077838729578,0.0598330736938034,2.733539628173413e-05,1.2124461539515965,-2.198065822025641,-1.242162756484022,-3.4179757232846164,11.701661574927602,3.753451,-0.2413444183120949,3.5225,0.246900861748737,3.753451,0,1,Normal
2004,Mexico,79.91226,3.753451,238839.0,0.313077,991874.3,241912.9,350000000000.0,11.28946,106.3845,37.32257,61496.0,3.5225,-3073.899999999994,-0.0030990822123327,0.0619997917074774,3.762832649258076e-05,3.328785734986828,1.7096179102342068,9.03952077454948,42.23643387661724,4.556917710973818,3.753451,1.2124461539515965,3.5225,1.4332958235421096,3.753451,0,1,Normal
2005,Mexico,82.7453,3.753451,252269.5,0.310103,1014973.0,259597.7,359000000000.0,10.89445,114.6734,52.61473,68669.0,3.5225,-7328.200000000012,-0.007220093539434,0.0676559869080261,5.183855137033202e-05,2.3287930738804308,5.623244110049019,7.310399734780582,40.97295550654738,-3.498927318047096,3.753451,3.328785734986828,3.5225,2.2900083209396183,3.753451,0,1,Normal
2006,Mexico,85.51578,3.753451,273959.2,0.264753,1063690.0,286786.0,377000000000.0,10.90509,117.3367,76.33225,67680.0,3.5625,-12826.799999999988,-0.0120587765232351,0.0636275606614709,7.17617444932264e-05,4.799832113760671,8.59782890916263,10.473243792221565,45.07771873009708,0.0976644071063681,3.753451,2.3287930738804308,3.5225,3.4858036408759765,3.753451,0,1,Normal
2007,Mexico,88.80418,3.753451,282836.5,0.277039,1085601.0,299541.2,381000000000.0,10.92968,120.1401,108.8603,77991.0,3.653333,-16704.70000000001,-0.015387513460286,0.0718413118631983,0.0001002765288536,2.0599046714738334,3.240373019048093,4.447636913935837,42.61377071945343,0.2254910321693781,3.753451,4.799832113760671,3.5625,3.062843286371645,3.753451,0,1,Normal
2008,Mexico,92.99402,3.753451,275412.5,0.276388,1093243.0,303377.3,377000000000.0,11.15743,119.4481,98.2512,85441.0,3.9,-27964.79999999999,-0.0255796744182217,0.0781537133098496,8.987132778348455e-05,0.7039418718295165,-2.62483802479524,1.2806585538149615,-9.745609740189954,2.0837755542705727,3.753451,2.0599046714738334,3.653333,2.5212262190213406,3.753451,0,1,Normal
2009,Mexico,97.65007,3.753451,254150.6,0.387695,1026867.0,238940.0,347000000000.0,13.50751,94.15884,75.62783,90838.0,5.385,15210.600000000006,0.014812629094128,0.0884613099846426,7.364909963997285e-05,-6.0714772470530365,-7.720019970044934,-21.23998730293928,-23.026049554611028,21.06291502613058,3.753451,0.7039418718295165,3.9,-1.1025435679165625,3.753451,1,1,Normal
2010,Mexico,101.4444,3.753451,294379.2,0.377119,1078094.0,294506.5,364000000000.0,12.63424,100.0,105.7133,113597.0,5.305833,-127.29999999998836,-0.0001180787575109,0.1053683630555406,9.805573539969612e-05,4.988669418727065,15.82864647968567,23.25541977065373,39.78095100705652,-6.4650701720746495,3.753451,-6.0714772470530365,5.385,-0.1262886521654849,3.753451,0,1,Normal
2011,Mexico,104.7019,3.753451,302243.0,0.406085,1115309.0,319945.4,375000000000.0,12.43963,102.4135,116.2741,142476.0,5.191667,-17702.400000000023,-0.0158721932666194,0.1277457637300515,0.0001042528124492,3.451925342317086,2.6713164517058186,8.637805956744593,9.990039096310488,-1.5403380021275614,3.753451,4.988669418727065,5.305833,0.7897058379970382,3.753451,0,1,Normal
2012,Mexico,108.2819,3.753451,328732.2,0.440672,1152395.0,334902.9,388000000000.0,13.15312,99.75726,121.1643,163515.0,4.930833,-6170.700000000012,-0.005354674395498,0.1418914521496535,0.0001051412926991,3.3251771482163184,8.764206284347376,4.6750164246774695,4.205751753829956,5.735620753993498,3.753451,3.451925342317086,5.191667,3.9219239697534896,3.753451,0,1,Normal
2013,Mexico,111.2268,3.753451,337948.6,0.46285,1164891.0,344954.2,387000000000.0,12.76505,102.1239,131.8083,176522.0,4.941667,-7005.600000000035,-0.0060139532368264,0.1515352080151705,0.0001131507583112,1.0843504180424235,2.803619481146047,3.001257976565741,8.784765809731088,-2.950402642110761,3.753451,3.3251771482163184,4.930833,2.620484302858609,3.753451,0,1,Normal
2014,Mexico,114.7654,3.753451,369605.1,0.483265,1194173.0,359135.7,398000000000.0,13.31022,98.69569,128.2784,193239.0,4.835,10469.399999999963,0.0087670714377229,0.1618182625130529,0.0001074202816509,2.513711583315525,9.367252889936516,4.111125476947364,-2.6780559342621024,4.270801916169531,3.753451,1.0843504180424235,4.941667,2.3077463831914224,3.753451,0,1,Normal
2015,Mexico,117.4773,3.753451,424550.7,0.447257,1226702.0,367557.6,405000000000.0,15.88257,86.56097,111.0282,176735.0,4.345833,56993.10000000004,0.0464604280420183,0.1440732957148517,9.050951249773783e-05,2.7239771791859324,14.866028634345165,2.3450467330315528,-13.447470501658898,19.326126840878665,3.753451,2.513711583315525,4.835,2.1073463935146277,3.753451,0,1,Normal
2016,Mexico,120.9677,3.753451,447182.2,0.455798,1245483.0,363348.1,406000000000.0,18.70317,77.04126,97.75275,176542.0,3.874167,83834.10000000003,0.0673105132707552,0.1417458126686594,7.848581634594773e-05,1.5310156827004429,5.330694308123851,-1.1452626744760552,-11.956827184445029,17.75909062576144,3.753451,2.7239771791859324,4.345833,2.2562348150673004,3.753451,0,1,Normal
2017,Mexico,126.6336,3.753451,458167.8,0.41136,1271772.0,384083.0,409000000000.0,18.90127,76.28622,104.2928,172802.0,3.423333,74084.79999999999,0.058253208908515,0.1358749838807585,8.200589413825749e-05,2.110747396793045,2.456627298671532,5.706621281355262,6.69040001432184,1.0591787381497353,3.753451,1.5310156827004429,3.874167,2.1219134195598066,3.753451,0,1,Normal
2018,Mexico,131.4693,3.753451,474824.0,0.376768,1296671.0,409696.8,410000000000.0,19.21622,75.8132,98.50695,174793.0,3.325,65127.20000000001,0.0502264645388074,0.1348013489929211,7.596911629858307e-05,1.9578194833665077,3.635392971745288,6.668818979231039,-5.547698402957824,1.666290148757188,3.753451,2.110747396793045,3.423333,1.866527520953332,3.753451,0,1,Normal
2019,Mexico,136.3411,3.753451,481150.5,0.397167,1291642.0,402500.5,402000000000.0,19.25586,77.29981,89.47269,180877.0,3.490833,78650.0,0.0608914854115923,0.1400364806966636,6.927050219797746e-05,-0.3878393208454622,1.3323884218152449,-1.7564940707371912,-9.171190459150347,0.2062840662731657,3.753451,1.9578194833665077,3.325,1.22690918643803,3.753451,1,1,Normal
2020,Mexico,141.4673,3.753451,455656.2,0.509647,1181098.0,341484.3,366000000000.0,21.50819,63.68155,73.89479,195667.0,4.409167,114171.90000000002,0.096665899019387,0.1656653385239836,6.25644866048372e-05,-8.558408599286803,-5.298612388431478,-15.15928551641551,-17.41078758222202,11.696854879501627,3.753451,-0.3878393208454622,3.490833,-2.329476145588586,3.753451,1,-1,Anomaly
2021,Mexico,148.0884,3.753451,488711.5,0.400772,1255301.0,403064.9,390000000000.0,20.27104,75.92639,97.71552,202399.0,4.136667,85646.59999999998,0.0682279389564733,0.1612354327766806,7.784230236413418e-05,6.282543870195356,7.254438763260551,18.03321558267834,32.23600743706017,-5.751994937742322,3.753451,-8.558408599286803,4.409167,-0.8879013499789696,3.753451,0,1,Normal
2022,Mexico,159.3176,3.753451,529047.0,0.328953,1301826.0,426235.7,409000000000.0,20.12263,82.01093,99.94702,199094.0,3.27,102811.3,0.0789746863252078,0.1529344167346481,7.67744844549118e-05,3.706282397608218,8.253437866716862,5.748652388238229,2.2836699840516506,-0.7321281986518602,3.753451,6.282543870195356,4.136667,0.4768058895055902,3.753451,0,1,Normal
2023,Mexico,170.0475,3.753451,502538.7,0.351394,1342322.0,426374.8,421000000000.0,17.7421,96.86619,120.6217,212762.0,2.796667,76163.90000000002,0.0567404095291591,0.1585029523467543,8.986048057023576e-05,3.1107075753595392,-5.010575619935464,0.0326345259207494,20.685639251675543,-11.830113658105324,3.753451,3.706282397608218,3.27,4.366511281054371,3.753451,0,1,Normal
2024,Mexico,177.0731,3.753451,510228.7,0.359663,1357276.0,446375.9,418000000000.0,18.32418,93.33329,118.9216,228990.0,2.669167,63852.79999999999,0.0470448162348704,0.1687129220585938,8.761784633339129e-05,1.114039701353331,1.5302304081257878,4.6909667269266375,-1.4094478854136616,3.280784123638103,3.753451,3.1107075753595392,2.796667,2.6436765581070296,3.753451,0,1,Normal
2025,Mexico,184.3003,3.753451,510228.7,0.359663,1368011.0,446375.9,414000000000.0,19.22155,91.07163,120.4473,251875.0,2.645833,63852.79999999999,0.0466756480759292,0.1841176715684303,8.80455639611085e-05,0.7909224063491926,0.0,0.0,1.282946075397584,4.897190488196479,3.753451,1.114039701353331,2.669167,1.671889894354021,3.753451,0,1,Normal
2026,Mexico,189.0864,3.753451,510228.7,0.359663,1368011.0,446375.9,414000000000.0,17.61032,91.07163,155.8659,251875.0,2.645833,63852.79999999999,0.0466756480759292,0.1841176715684303,0.0001139361452502,0.0,0.0,0.0,29.40588954671464,-8.38241452952545,3.753451,0.7909224063491926,2.645833,0.6349873692341745,3.753451,0,1,Normal
1999,Middle-Income Countries (MIC),101.8832,5.66356,2547927.0,0.635306,8092723.0,2233198.0,2550000000000.0,7.546392,65.01718,93.097505,533579.1,7.653378,314729.0,0.038890371016035,0.0659331970215711,1.1503854141554084e-05,3.233896880693732,0.0,0.0,0.0,0.0,7.461481,2.7353820620647173,7.653378,1.9897596475861496,7.14143,0,1,Normal
2000,Middle-Income Countries (MIC),101.8832,5.962474,2547927.0,0.53453,8554118.0,2233198.0,2770000000000.0,7.546392,65.01718,93.097505,549759.7,7.653378,314729.0,0.036792688620849,0.0642684260376113,1.0883355244807238e-05,5.70135663855047,0.0,0.0,0.0,0.0,5.66356,3.233896880693732,7.653378,3.890211860436306,6.362505,0,1,Normal
2001,Middle-Income Countries (MIC),101.8832,5.732632,2547927.0,0.620919,8827911.0,2233198.0,2860000000000.0,7.546392,65.01718,93.097505,634027.4,7.653378,314729.0,0.035651582803678,0.07182077390676,1.0545813726486368e-05,3.200715725455261,0.0,0.0,0.0,0.0,5.962474,5.70135663855047,7.653378,4.045323081566488,5.786222,0,1,Normal
2002,Middle-Income Countries (MIC),101.8832,5.24913,2547927.0,0.713268,9323092.0,2233198.0,3040000000000.0,7.546392,60.64921,93.097505,784964.2,7.653378,314729.0,0.0337580064639499,0.0841956938749504,9.985689833372876e-06,5.609265884080616,0.0,0.0,0.0,0.0,5.732632,3.200715725455261,7.653378,4.837112749362116,5.648078666666667,0,1,Normal
2003,Middle-Income Countries (MIC),101.8832,5.202019,2547927.0,0.773621,9862472.0,2233198.0,3290000000000.0,7.546392,63.53617,93.097505,1027693.0,7.653378,314729.0,0.0319117762767792,0.1042023744148525,9.439571032495708e-06,5.785419686945059,0.0,0.0,0.0,0.0,5.24913,5.609265884080616,7.653378,4.8651337654936455,5.394593666666666,0,1,Normal
2004,Middle-Income Countries (MIC),101.8832,5.777183,2547927.0,0.793426,10572292.0,2233198.0,3630000000000.0,7.546392,71.93222,93.097505,1365052.0,7.653378,314729.0,0.0297692307401271,0.1291159949044162,8.80580152345395e-06,7.19718139630714,0.0,0.0,0.0,0.0,5.202019,5.785419686945059,7.653378,6.197288989110938,5.409444000000001,0,1,Normal
2005,Middle-Income Countries (MIC),101.8832,6.027555,2547927.0,0.824267,11344905.0,2233198.0,3980000000000.0,7.546392,80.89364,93.097505,1689989.0,7.653378,314729.0,0.0277418806063162,0.1489645792538589,8.206107058631165e-06,7.3079044733157295,0.0,0.0,0.0,0.0,5.777183,7.19718139630714,7.653378,6.76350185218931,5.668919,0,1,Normal
2006,Middle-Income Countries (MIC),101.8832,6.061532,2547927.0,0.911158,12272724.0,2233198.0,4360000000000.0,7.546392,86.39424,93.097505,2194005.0,7.653378,314729.0,0.025644592023743,0.1787708254499979,7.585724652489537e-06,8.178287962746268,0.0,0.0,0.0,0.0,6.027555,7.3079044733157295,7.653378,7.561124610789712,5.955423333333333,0,1,Normal
2007,Middle-Income Countries (MIC),101.8832,6.253105,2705575.0,1.068925,13357983.0,2403117.0,4870000000000.0,7.546392,92.81519,93.097505,3103479.0,7.070152,302458.0,0.02264249026219,0.2323314081175279,6.969428318631638e-06,8.84285346920537,6.187304424341833,7.6087745018578845,0.0,0.0,6.061532,8.178287962746268,7.653378,8.109681968422455,6.114064,0,1,Normal
2008,Middle-Income Countries (MIC),101.8832,9.956941,2675932.0,0.998536,14173123.0,2402486.0,5210000000000.0,7.546392,94.49315,93.097505,3626873.0,7.093926,273446.0,0.0192932778470912,0.2558979414769772,6.568595009018125e-06,6.102268583512949,-1.0956266228066114,-0.0262575646545748,0.0,0.0,6.253105,8.84285346920537,7.070152,7.707803338488195,7.423859333333334,0,-1,Anomaly
2009,Middle-Income Countries (MIC),101.8832,4.216465,2444530.0,1.462875,14617363.0,2242131.0,5340000000000.0,7.546392,85.00769,93.097505,4273353.0,7.848566,202399.0,0.0138464783285466,0.2923477374133761,6.368967165965571e-06,3.1343832971745256,-8.647529159933809,-6.674544617533673,0.0,0.0,9.956941,6.102268583512949,7.093926,6.026501783297615,6.8088370000000005,0,1,Normal
2010,Middle-Income Countries (MIC),101.8832,4.70333,2922712.0,1.275024,15869689.0,2747159.0,5980000000000.0,7.546392,100.0,93.097505,4977021.0,7.585687,175553.0,0.0110621575507875,0.3136180551490328,5.866372365583219e-06,8.5673866072834,19.56130626337169,22.52446444922265,0.0,0.0,4.216465,3.1343832971745256,7.848566,5.934679495990292,6.292245333333334,0,1,Normal
2011,Middle-Income Countries (MIC),101.8832,6.63517,3036572.0,1.129959,16969583.0,2968503.0,6520000000000.0,7.546392,106.5474,93.097505,5519845.0,7.502126,68069.0,0.004011235868318,0.3252787649525624,5.4861398185211735e-06,6.930784843987814,3.895696873314925,8.057196543774857,0.0,0.0,4.70333,8.5673866072834,7.585687,6.210851582815248,5.184988333333333,0,1,Normal
2012,Middle-Income Countries (MIC),101.8832,4.5212,3136006.0,1.143285,17881111.0,3097940.0,6960000000000.0,7.546392,102.2993,93.097505,5820025.0,7.39664,38066.0,0.0021288386387176,0.3254845294568106,5.206472069884248e-06,5.371540361363025,3.27454774660374,4.360345938676824,0.0,0.0,6.63517,6.930784843987814,7.502126,6.9565706042114135,5.286566666666666,0,1,Normal
2013,Middle-Income Countries (MIC),101.8832,5.036888,3253932.0,1.202973,18908365.0,3316055.0,7390000000000.0,7.546392,100.5091,93.097505,6335348.0,7.505227,-62123.0,-0.0032854770891084,0.3350553048875458,4.923614759922394e-06,5.744911487882387,3.760388213542965,7.040646365003833,0.0,0.0,4.5212,5.371540361363025,7.39664,6.015745564411076,5.397752666666666,0,1,Normal
2014,Middle-Income Countries (MIC),101.8832,4.088937,3439161.0,1.204016,19860875.0,3421689.0,7810000000000.0,7.546392,95.17522,93.097505,6323368.0,7.437656,17472.0,0.0008797195491135,0.3183831528067117,4.6874825504918585e-06,5.0375058869447376,5.69246683704514,3.1855322061908,0.0,0.0,5.036888,5.744911487882387,7.505227,5.3846525787300505,4.549008333333334,0,1,Normal
2015,Middle-Income Countries (MIC),101.8832,3.414672,3657873.0,1.243347,20742939.0,3509396.0,8120000000000.0,7.546392,79.04054,93.097505,5692123.0,7.620652,148477.0,0.0071579538463667,0.2744125603416179,4.488154017133252e-06,4.441214196252674,6.35945801897615,2.5632662699619946,0.0,0.0,4.088937,5.0375058869447376,7.437656,5.0745438570266,4.180165666666666,0,1,Normal
2016,Middle-Income Countries (MIC),101.8832,3.022155,3756815.0,1.245705,21616840.0,3648950.0,8480000000000.0,7.546392,72.88959,93.097505,5403222.0,8.189457,107865.0,0.0049898597574853,0.2499542948923154,4.306712035616677e-06,4.213004724161795,2.7049052823867825,3.9765817251743663,0.0,0.0,3.414672,4.441214196252674,7.620652,4.563908269119736,3.508588,0,1,Normal
2017,Middle-Income Countries (MIC),101.8832,3.799117,4054749.0,1.138275,22740638.0,4104647.0,8930000000000.0,7.546392,74.89555,93.097505,5710533.0,8.429963,-49898.0,-0.0021942216396919,0.2511157778422927,4.09388272219979e-06,5.198715445920876,7.930494314998215,12.488441880540968,0.0,0.0,3.022155,4.213004724161795,8.189457,4.617644788778448,3.4119813333333333,0,1,Normal
2018,Middle-Income Countries (MIC),101.8832,3.561408,4231376.0,0.990993,23873109.0,4441826.0,9390000000000.0,7.546392,70.08666,93.097505,5600430.0,8.11571,-210450.0,-0.0088153578991324,0.2345915649277184,3.899680808226528e-06,4.97994383446938,4.356052618793416,8.214567537720052,0.0,0.0,3.799117,5.198715445920876,8.429963,4.797221334850684,3.4608933333333334,0,1,Normal
2019,Middle-Income Countries (MIC),101.8832,2.897918,4251579.0,1.056929,24883555.0,4538515.0,9730000000000.0,7.546392,66.28432,93.097505,5804195.0,8.36303,-286936.0,-0.0115311497894894,0.2332542516533509,3.741326550808355e-06,4.2325697922294125,0.4774569785336968,2.176784952854982,0.0,0.0,3.561408,4.97994383446938,8.11571,4.803743024206557,3.419481,0,1,Normal
2020,Middle-Income Countries (MIC),101.8832,3.210301,4251579.0,1.22653,24460210.0,4650880.0,9570000000000.0,7.546392,54.59568,93.097505,6201427.0,9.937996,-399301.0,-0.0163245123406544,0.2535312247932458,3.806079547150249e-06,-1.7013043353331092,0.0,2.4758098188504496,0.0,0.0,2.897918,4.2325697922294125,8.36303,2.5037364304552283,3.223209,1,1,Normal
2021,Middle-Income Countries (MIC),101.8832,4.795431,4251579.0,0.963542,26371251.0,5373277.0,10600000000000.0,7.546392,60.89351,93.097505,6404745.0,9.311631,-1121698.0,-0.0425348801238136,0.2428684555010302,3.5302650223153998e-06,7.812856062969198,0.0,15.532479874776396,0.0,0.0,3.210301,-1.7013043353331092,9.937996,3.4480405066218336,3.63455,0,-1,Anomaly
